index,fcs_loc,radius,AR,tdivc_scale,N_eng,HTR_f,Vspec,fcs_fuselage_location,CDS,WMTO,Vol_wing,PFEI,seats_abreast,Vol_nacelle,y_centroid_wing,L_fuse,y_centroid_nacelles,span
"(3, 16, 1, 1, 1, 1, 3, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,284210.5263157895,1.0,5.322839076977519,824741.0227949639,26.899106569689934,1.13150801572965,9,0.9832988435736494,8.492382638112053,23.006360927053294,5.250597786448099,36.846300255776136
"(3, 16, 1, 1, 1, 1, 4, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,326315.7894736842,0.0,5.314173178357431,823617.317922846,26.843468878339763,1.1296105737715623,9,0.980949082210897,8.486922276986874,22.86000000000001,5.246964627878427,36.8208044061644
"(3, 16, 1, 1, 1, 1, 4, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,326315.7894736842,1.0,5.304269673489552,822334.1210425928,26.77997615689702,1.1274422471280832,9,0.9782660654464905,8.480681990260754,22.69250790420771,5.242812530484782,36.79166688059497
"(3, 16, 1, 1, 1, 1, 5, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,368421.05263157893,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 5, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,368421.05263157893,1.0,5.28998051086839,820484.4651947407,26.68853341613245,1.1243138622556859,9,0.9743992540641673,8.471677713686562,22.450392715155402,5.236821358133859,36.74962356585165
"(3, 16, 1, 1, 1, 1, 6, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,410526.3157894737,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 6, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,410526.3157894737,1.0,5.278645889804367,819018.7119463724,26.616135625191834,1.1218324547923708,9,0.9713356284494246,8.464534512107345,22.25794218026767,5.232068488600608,36.716270095442866
"(3, 16, 1, 1, 1, 1, 7, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,452631.5789473684,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 7, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,452631.5789473684,1.0,5.269435905393026,817828.6313245717,26.557396765451198,1.1198162655812576,9,0.9688486601097394,8.458729683100936,22.101296396056725,5.228206131557432,36.689165835490755
"(3, 16, 1, 1, 1, 1, 8, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,494736.84210526315,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 8, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,494736.84210526315,1.0,5.261804620487391,816843.1540726667,26.508785664692645,1.1181457327876099,9,0.9667895999826872,8.453919402908404,21.971313724051896,5.225005517110262,36.66670538322991
"(3, 16, 1, 1, 1, 1, 9, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,536842.1052631579,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 9, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,536842.1052631579,1.0,5.2553783046067695,816013.715665622,26.467891657088064,1.1167390200373013,9,0.9650568201836164,8.449868315809875,21.861720490792926,5.2223100467061805,36.64778980144688
"(3, 16, 1, 1, 1, 1, 10, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,578947.3684210526,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 10, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,578947.3684210526,1.0,5.249892473834054,815305.970567674,26.43301218811239,1.1155382048972298,9,0.963578450994966,8.446409829557906,21.76806809146253,5.220008874919851,36.63164122750773
"(3, 16, 1, 1, 1, 1, 11, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,621052.6315789474,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 11, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,621052.6315789474,1.0,5.245154775183366,814694.970841415,26.402911432556174,1.1145011720718963,9,0.9623023037340551,8.44342279208372,21.687114322549817,5.218021390841697,36.61769397081893
"(3, 16, 1, 1, 1, 1, 12, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,663157.8947368421,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 12, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,663157.8947368421,1.0,5.241021960487659,814162.1527979648,26.376670485743297,1.1135965608072695,9,0.9611895534034895,8.440816974562715,21.61644039730856,5.216287558950289,36.60552672947571
"(3, 16, 1, 1, 1, 1, 13, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,705263.1578947369,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 13, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,705263.1578947369,1.0,5.2373850974342675,813693.4032890585,26.353591217375676,1.112800510307303,9,0.9602106781307468,8.438523729259211,21.55420514970805,5.214761703125779,36.59481896930372
"(3, 16, 1, 1, 1, 1, 14, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,747368.4210526316,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 14, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,747368.4210526316,1.0,5.23416007612789,813277.8478346837,26.333135910019898,1.1120946345477432,9,0.9593429615909209,8.436490120098169,21.498982324372385,5.213408601310455,36.585323517968106
"(3, 16, 1, 1, 1, 1, 15, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,789473.6842105263,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 15, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,789473.6842105263,1.0,5.231280597743403,812906.8969701342,26.31488016570046,1.1114643918308922,9,0.9585684270859265,8.434674317963912,21.44964993373919,5.212200421680269,36.57684506442294
"(3, 16, 1, 1, 1, 1, 16, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,831578.947368421,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 16, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,831578.947368421,1.0,5.2286939525500165,812573.7357737758,26.298487343410613,1.1108982454711858,9,0.9578728312157869,8.433043113012307,21.40531322823341,5.211115067412858,36.56922854324813
"(3, 16, 1, 1, 1, 1, 17, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,873684.2105263158,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 17, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,873684.2105263158,1.0,5.226357659859862,812272.8762732493,26.283686454903467,1.1103869037094147,9,0.9572447101209203,8.431569749495342,21.365249940125775,5.210134736045539,36.56234902488098
"(3, 16, 1, 1, 1, 1, 18, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,915789.4736842106,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 18, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,915789.4736842106,1.0,5.22423705650515,811999.8395096133,26.2702564209932,1.1099227789186707,9,0.956674704180657,8.430232382119653,21.328870632533786,5.209244892383117,36.5561045079517
"(3, 16, 1, 1, 1, 1, 19, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,957894.7368421053,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 19, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,957894.7368421053,1.0,5.222303525254604,811750.9232310448,26.258014538063357,1.1094995914315098,9,0.9561550642310314,8.429012943923382,21.295689505829007,5.208433515217504,36.550410633105294
"(3, 16, 1, 1, 1, 1, 20, 1)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,1.0e6,0.0,5.177315180622259,806160.5741189833,25.983812000800015,1.0997055465889118,9,0.9440929825214932,8.401594611572046,20.57400000000001,5.190190189022646,36.42238729138699
"(3, 16, 1, 1, 1, 1, 20, 2)",fuselage,3.0346315789473683,10.1,1.0,2,0.3,1.0e6,1.0,5.220533425591265,811523.0783699502,26.24681050992958,1.1091121822114676,9,0.9556794365193778,8.427896564801122,21.265302579267786,5.2076907104318755,36.54519796794299
"(3, 17, 1, 1, 1, 1, 1, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,200000.0,0.0,5.418903425303555,836234.8828093063,27.46118329549244,1.1510745194397258,9,1.009464541683796,8.547732623228981,22.86000000000001,5.287425986662085,37.10474376604972
"(3, 17, 1, 1, 1, 1, 1, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,200000.0,1.0,5.480620833226721,844285.7875130781,27.86377984532512,1.1645732780626374,9,1.0264013088828918,8.586487270742266,23.883130741591977,5.313212152906333,37.28569931864094
"(3, 17, 1, 1, 1, 1, 2, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,242105.26315789475,0.0,5.418903425303555,836234.8828093063,27.46118329549244,1.1510745194397258,9,1.009464541683796,8.547732623228981,22.86000000000001,5.287425986662085,37.10474376604972
"(3, 17, 1, 1, 1, 1, 2, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,242105.26315789475,1.0,5.445832563455699,839743.2490171447,27.636410019536797,1.1569641102251507,9,1.0168429112934119,8.564645502579468,23.307629743054243,5.29867930327272,37.18371440893137
"(3, 17, 1, 1, 1, 1, 3, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,284210.5263157895,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 3, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,284210.5263157895,1.0,5.421463684600232,836568.1725987545,27.477815420704097,1.151634457385503,9,1.0101652676584347,8.54934097181898,22.90264755889806,5.288496133000177,37.11225356491353
"(3, 17, 1, 1, 1, 1, 4, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,326315.7894736842,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 4, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,326315.7894736842,1.0,5.403451534521466,834224.5102719018,27.360922931379072,1.14769524170262,9,1.0052390002710823,8.538023849478392,22.60217690613702,5.280966063271616,37.05941097032713
"(3, 17, 1, 1, 1, 1, 5, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,368421.05263157893,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 5, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,368421.05263157893,1.0,5.389598774928672,832423.7431143922,27.27120716586945,1.144665754861499,9,1.0014558218599878,8.529316512213361,22.370385259721363,5.275172465324844,37.018754142630485
"(3, 17, 1, 1, 1, 1, 6, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,410526.3157894737,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 6, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,410526.3157894737,1.0,5.378614868625879,830996.9043964744,27.200182104529027,1.1422637137895304,9,0.9984595370600805,8.522409968408327,22.186140617698662,5.270577060691922,36.98650568906612
"(3, 17, 1, 1, 1, 1, 7, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,452631.5789473684,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 7, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,452631.5789473684,1.0,5.369692568536227,829838.5008502161,27.142559007323328,1.1403125392062912,9,0.9960278346478932,8.516798020945393,22.036174048610413,5.266843041173781,36.96030204332479
"(3, 17, 1, 1, 1, 1, 8, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,494736.84210526315,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 8, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,494736.84210526315,1.0,5.362301451508568,828879.3209756085,27.09487297593596,1.138696239068287,9,0.9940149599748289,8.5121479902023,21.911733704047826,5.263749051846666,36.93858983752047
"(3, 17, 1, 1, 1, 1, 9, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,536842.1052631579,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 9, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,536842.1052631579,1.0,5.356078582373456,828072.0499569497,27.054758084255745,1.1373354364478598,9,0.9923213128907511,8.50823212671244,21.80681341353427,5.261143555127733,36.92030565001918
"(3, 17, 1, 1, 1, 1, 10, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,578947.3684210526,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 10, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,578947.3684210526,1.0,5.3507672214816,827383.2354207004,27.0205432245683,1.136173961335468,9,0.9908764929039715,8.504889219229769,21.717154256186326,5.258919285946655,36.9046967434853
"(3, 17, 1, 1, 1, 1, 11, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,621052.6315789474,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 11, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,621052.6315789474,1.0,5.346180843731835,826788.6030571908,26.991016712356224,1.1351710392495291,9,0.9896294631692035,8.502002168015204,21.639652272716067,5.25699832969105,36.89121634870912
"(3, 17, 1, 1, 1, 1, 12, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,663157.8947368421,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 12, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,663157.8947368421,1.0,5.342180496317091,826270.0709793933,26.965276622908213,1.1342962754911148,9,0.9885422054593549,8.499483672513245,21.571991810956316,5.255322599220875,36.87945683663772
"(3, 17, 1, 1, 1, 1, 13, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,705263.1578947369,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 13, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,705263.1578947369,1.0,5.338660618941454,825813.9106123752,26.94263858067694,1.1335265839810549,9,0.987585867680948,8.497267400876607,21.51241021030221,5.253847959338132,36.869108486583386
"(3, 17, 1, 1, 1, 1, 14, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,747368.4210526316,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 14, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,747368.4210526316,1.0,5.335539578413642,825409.5104104265,26.922573870271766,1.1328441138781642,9,0.9867381567406365,8.495302048299179,21.45954202944011,5.252540273381944,36.85993174303119
"(3, 17, 1, 1, 1, 1, 15, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,789473.6842105263,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 15, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,789473.6842105263,1.0,5.332753210542501,825048.52901402,26.904667092744873,1.132234825964593,9,0.9859815468789227,8.493547263457268,21.412313121203308,5.251372692806197,36.85173819513121
"(3, 17, 1, 1, 1, 1, 16, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,831578.947368421,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 16, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,831578.947368421,1.0,5.3302504446029895,824724.3326334085,26.88858801057514,1.1316875539032325,9,0.9853021093941252,8.491970938475527,21.36986688721833,5.250323854005117,36.84437792284293
"(3, 17, 1, 1, 1, 1, 17, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,873684.2105263158,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 17, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,873684.2105263158,1.0,5.327990104765359,824431.574711547,26.874070562601013,1.1311932958558453,9,0.9846886213203346,8.490547183877348,21.331511856509014,5.2493765309067175,36.837730041450655
"(3, 17, 1, 1, 1, 1, 18, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,915789.4736842106,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 18, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,915789.4736842106,1.0,5.325938604149772,824165.8936649044,26.860897780950758,1.1307447053303479,9,0.9841319258539122,8.489254871371175,21.296683725175267,5.248516665387047,36.83169589745297
"(3, 17, 1, 1, 1, 1, 19, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,957894.7368421053,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 17, 1, 1, 1, 1, 19, 2)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,957894.7368421053,1.0,5.127992956132187,810808.0792071417,26.220280831790788,1.090641540634904,9,0.9310141166199031,8.425438477670292,21.264917407585145,5.206055173858444,36.533720518304875
"(3, 17, 1, 1, 1, 1, 20, 1)",fuselage,3.1014736842105264,10.1,1.0,2,0.3,1.0e6,0.0,5.278706381860979,818360.5453031154,26.574007337270917,1.1204970949748851,9,0.9713467199827095,8.460995523169409,20.57400000000001,5.229713752770307,36.69974563347584
"(3, 18, 1, 1, 1, 1, 1, 2)",fuselage,3.168315789473684,10.1,1.0,2,0.3,200000.0,1.0,5.486914222835038,844193.6258348001,27.849161963631296,1.1645035637199208,10,1.0281262676631047,8.585702572796384,22.22097781757636,5.312690038708877,37.28203535936054
"(3, 18, 1, 1, 1, 1, 2, 2)",fuselage,3.168315789473684,10.1,1.0,2,0.3,242105.26315789475,1.0,5.32539036813734,831238.7006973505,27.2142555409256,1.131288343850188,10,0.9840413707780824,8.524124305539294,21.669503414519603,5.271717728588403,36.99451037605897
